account_id,alert_id,customer_id,signup_date,alert_date,alert_type,alert_status
800000000818,116acad6-6ad1-4c10-9c0b-14fa72b8f7f5,CUST-000845,2024-11-16,2025-06-07,Social Media Account Takeover,Resolved
800000000819,44e66289-a774-4fbc-9f3e-eb9f33c923ad,CUST-000291,2024-04-11,2025-06-04,Credit Inquiry,Acknowledged
800000000820,67ad863e-86a1-48aa-a878-8cb45cdfa226,CUST-000565,2024-10-01,2024-12-28,Dark Web Monitoring,Acknowledged
800000000821,0d83f572-174b-45df-90e6-94e6349c214e,CUST-000493,2024-03-10,2025-02-23,Credit Inquiry,Resolved
800000000822,39b8259a-d5da-4d13-bc3d-b247723f1be2,CUST-000581,2024-10-31,2025-06-23,Credit Inquiry,Pending
800000000823,b0ceda9e-9324-4773-acf5-e026102398b6,CUST-000115,2024-11-11,2024-12-11,Dark Web Monitoring,Acknowledged
800000000824,fb9bb8bc-1939-41cf-8aee-9663cb50a178,CUST-000460,2024-07-01,2024-10-09,Dark Web Monitoring,Acknowledged
800000000825,e6d7cedb-b448-4905-ac94-6bcec32e41e0,CUST-000592,2024-02-09,2024-04-07,Dark Web Monitoring,Resolved
800000000826,4abe083a-fa75-4f36-9fea-d68d4c4f4066,CUST-000842,2024-04-12,2025-04-19,Credit Inquiry,Resolved
800000000827,69b4441b-4360-4c6f-8772-7e23e2c2f2fe,CUST-000710,2024-03-09,2024-04-10,Dark Web Monitoring,Acknowledged
800000000828,42c24f6e-9d68-46b1-ab18-77e8f226c5bd,CUST-000925,2024-10-16,2024-12-21,Social Media Account Takeover,Pending
800000000829,956f9a4b-6abc-44fa-bbc3-400bb182e1c5,CUST-000565,2024-10-01,2025-04-20,Credit Inquiry,Pending
800000000830,8428d2bb-b129-4f6a-99de-f4f3d2133d6e,CUST-000876,2024-01-29,2024-05-12,Dark Web Monitoring,Resolved
800000000831,aa863ce9-9807-435d-b061-7d0b4c51c852,CUST-000132,2024-02-22,2024-06-12,Social Media Account Takeover,Resolved
800000000832,d0b84f39-64f8-4c79-b52f-1c93ef5f0368,CUST-000149,2024-05-22,2025-06-17,Dark Web Monitoring,Resolved
800000000833,94c0cddc-d9d8-430f-ad83-a1f4edafe72f,CUST-000708,2024-08-22,2025-05-05,Dark Web Monitoring,Resolved
800000000834,e00a34f0-a3be-4008-91a8-95f8ee3cef92,CUST-000681,2024-10-23,2025-02-23,Credit Inquiry,Acknowledged
800000000835,43a88f26-cbd8-4cf1-a125-ff9eaad1a413,CUST-000201,2024-06-04,2025-02-10,Credit Inquiry,Resolved
800000000836,ab11c795-4190-4c6c-812a-12d5e5d2e8f4,CUST-000438,2024-06-01,2024-11-14,Dark Web Monitoring,Resolved
800000000837,d4fd831e-4296-4731-8336-28299915f65d,CUST-000850,2024-01-02,2024-04-23,Credit Inquiry,Acknowledged
800000000838,77198730-7255-4df7-86c0-e8d58cb317d4,CUST-000210,2024-07-14,2025-04-07,Dark Web Monitoring,Pending
800000000839,b9daab8b-f986-4951-a80a-e3f48283f583,CUST-000450,2024-02-20,2024-12-06,Dark Web Monitoring,Acknowledged
800000000840,102487ba-dd35-45de-a957-d217e600b916,CUST-000714,2024-10-12,2025-07-02,Credit Inquiry,Resolved
800000000841,546e3fa5-1d24-4f5e-970e-ad0729ae1221,CUST-000476,2024-07-17,2024-11-23,Dark Web Monitoring,Resolved
800000000842,bd95ebd6-ffbc-49f3-978e-701174b3bc36,CUST-000622,2024-10-25,2025-03-30,Dark Web Monitoring,Pending
800000000843,f794e2b3-a802-4718-8eeb-98493cb1620e,CUST-000841,2024-09-30,2025-04-14,Dark Web Monitoring,Resolved
800000000844,97e6c9d2-b0a5-4d57-a08d-fe4d50ffee67,CUST-000770,2024-01-04,2025-04-09,Dark Web Monitoring,Acknowledged
800000000845,5e2163fe-78c0-41b2-8f5e-885f54095c66,CUST-000201,2024-06-04,2024-06-07,Dark Web Monitoring,Acknowledged
800000000846,df868b7e-2d1f-4202-b299-eac194e8d81a,CUST-000062,2024-05-12,2024-10-11,Dark Web Monitoring,Acknowledged
800000000847,c3fb2c13-dde3-4309-b6f2-a1f1f2cbcc74,CUST-000841,2024-09-30,2024-12-04,Dark Web Monitoring,Pending
800000000848,64c675b5-1f95-4ae3-8a95-510164ffdac0,CUST-000375,2024-11-06,2025-04-22,Dark Web Monitoring,Acknowledged
800000000849,a759f4b5-3d64-4cd8-9f05-6dd75a60e0cb,CUST-000134,2024-05-07,2024-12-23,Dark Web Monitoring,Pending
800000000850,0ddc1fb6-9b86-47ea-8759-c94358abb2bc,CUST-000157,2024-08-16,2025-04-01,Dark Web Monitoring,Pending
800000000851,ae892813-1576-42ea-a3f2-4a78f6423e6f,CUST-000556,2024-07-24,2025-03-26,Dark Web Monitoring,Resolved
800000000852,b04f0c48-5a80-4a9d-8562-23ba66554c3f,CUST-000928,2024-06-18,2024-07-17,Dark Web Monitoring,Resolved
800000000853,e80b13ec-2a4c-403e-85eb-0d512214d070,CUST-000713,2024-05-04,2024-09-03,Dark Web Monitoring,Acknowledged
800000000854,1a0b2601-d97e-47db-bec0-9a0056391ba1,CUST-000442,2024-09-05,2025-01-31,Dark Web Monitoring,Acknowledged
800000000855,177c210c-c6e5-4da0-8a20-c875aad348db,CUST-000199,2024-01-24,2024-11-27,Credit Inquiry,Acknowledged
800000000856,be9d061e-7be0-463c-a528-5d4dd94d2378,CUST-000874,2024-10-03,2025-05-15,Social Media Account Takeover,Resolved
800000000857,6fe3ebfe-b2ee-45eb-9504-9567d72f64ec,CUST-000842,2024-04-12,2025-06-05,Dark Web Monitoring,Pending
800000000858,d27b2803-7a5b-45b7-88fd-bcd5cc858b85,CUST-000994,2024-10-01,2025-01-18,Credit Inquiry,Resolved
800000000859,01a0d1b7-5886-410a-8b7e-35ebacf3dea3,CUST-000652,2024-01-27,2024-11-04,Data Breach,Acknowledged
800000000860,49899761-276b-4e02-b4cb-1c56603b1a0d,CUST-000308,2024-04-17,2025-05-20,Dark Web Monitoring,Acknowledged
800000000861,4e0edcf8-e8f3-4b0a-a6b1-f498efbb1b28,CUST-000235,2024-07-30,2025-07-06,Dark Web Monitoring,Acknowledged
800000000862,36113158-4189-4343-a23d-3244cc4bf1b4,CUST-000891,2024-01-20,2025-02-22,Dark Web Monitoring,Pending
800000000863,6b2c2faf-4147-4a13-822b-d650b5f6bb88,CUST-000653,2024-01-03,2025-02-18,Dark Web Monitoring,Acknowledged
800000000864,9805622d-8301-4739-bbd3-1e27dcf7803c,CUST-000581,2024-10-31,2024-11-17,Dark Web Monitoring,Pending
800000000865,db65207f-78c6-4758-ab3c-4893a165d659,CUST-000244,2024-04-27,2025-06-16,Credit Inquiry,Acknowledged
800000000866,15eadd53-811b-40e9-9f8e-095745f626c1,CUST-000289,2024-06-17,2024-08-05,Dark Web Monitoring,Acknowledged
800000000867,6799f540-83dc-475e-be9c-9a3140d7edcf,CUST-000970,2024-03-09,2024-12-11,Credit Inquiry,Resolved
800000000868,c664a5bd-1d5d-4cce-8b77-a7d6faaf11b2,CUST-000833,2024-04-29,2025-05-12,Credit Inquiry,Pending
800000000869,961fe19a-1591-41bc-9da1-4da9b0b06ad0,CUST-000490,2024-01-12,2025-05-19,Credit Inquiry,Resolved
800000000870,a25009d9-4008-41d9-b4c1-f9d729678e06,CUST-000339,2024-10-27,2025-04-01,Data Breach,Acknowledged
800000000871,81df380f-c4f0-4782-a918-c175a7010837,CUST-000311,2024-02-07,2025-04-20,Social Media Account Takeover,Acknowledged
800000000872,68f1c185-7774-4be4-ae03-da21f2538478,CUST-000572,2024-01-16,2024-10-30,Dark Web Monitoring,Resolved
800000000873,0906549b-5c7f-49ed-adb0-d69dc3781654,CUST-000801,2024-07-10,2024-09-17,Data Breach,Pending
800000000874,1de69dd7-1481-4fcf-aaca-fc0182087a5a,CUST-000773,2024-01-05,2024-02-02,Data Breach,Resolved
800000000875,f8c463aa-2b1b-45df-849d-6988edb9879e,CUST-000952,2024-10-14,2024-11-28,Dark Web Monitoring,Acknowledged
800000000876,4d24f037-c388-43fb-9640-ab08088f4194,CUST-000891,2024-01-20,2024-09-19,Social Media Account Takeover,Pending
800000000877,2b55d774-24f8-4c6a-97a4-b31c93b10d79,CUST-000088,2024-01-09,2024-02-19,Dark Web Monitoring,Acknowledged
800000000878,cb1b7280-c931-4f53-9e0b-e2a1691e2531,CUST-000331,2024-08-28,2025-06-10,Credit Inquiry,Acknowledged
800000000879,8dca6f9d-4d5a-4fea-9f0f-654f9461b18d,CUST-000374,2024-11-29,2025-02-03,Social Media Account Takeover,Pending
800000000880,4aa2ead3-273d-4b27-9d0a-75e80d0c3a1f,CUST-000565,2024-10-01,2024-11-04,Credit Inquiry,Pending
800000000881,344b8440-8aae-48ca-8b6a-fb0069c4a7bd,CUST-000929,2024-11-05,2025-02-10,Social Media Account Takeover,Acknowledged
800000000882,16c73275-8f73-4615-919e-c622520a131f,CUST-000522,2024-04-14,2024-06-08,Dark Web Monitoring,Pending
800000000883,bfee1502-4d32-4687-9c71-d7960fe2895b,CUST-000767,2024-01-27,2025-07-09,Credit Inquiry,Pending
800000000884,dbd87972-775d-4821-aea7-d7f6cadf87cd,CUST-000581,2024-10-31,2025-05-14,Dark Web Monitoring,Resolved
800000000885,07fa016c-5240-4775-ac55-e8eb67023363,CUST-000929,2024-11-05,2025-04-14,Dark Web Monitoring,Resolved
800000000886,397a8f24-011b-4f8c-b8c8-e23b6f3ac8ac,CUST-000528,2024-12-23,2025-01-17,Data Breach,Acknowledged
800000000887,83cbfa34-6d3a-4297-9077-746e081ae90e,CUST-000885,2024-02-28,2025-05-14,Dark Web Monitoring,Resolved
800000000888,0e9ebb46-3f41-4473-a611-77b0da137ac4,CUST-000326,2024-03-27,2025-01-17,Credit Inquiry,Acknowledged
800000000889,6922bc6c-b456-4245-93b0-d8bc3f2e9ee6,CUST-000786,2024-07-11,2024-08-29,Credit Inquiry,Resolved
800000000890,0f5958f8-5fc4-459a-b08d-83ccc56f3a2a,CUST-000107,2024-10-13,2025-03-19,Credit Inquiry,Resolved
800000000891,65e0e657-f376-47c3-8dee-369b4f075cce,CUST-000622,2024-10-25,2025-04-08,Data Breach,Resolved
800000000892,fd51269e-3875-44b4-bf4c-029463390a8d,CUST-000564,2024-07-03,2024-11-22,Dark Web Monitoring,Resolved
800000000893,46fe4e66-ff35-49d1-9e5f-ce4deba099d1,CUST-000187,2024-08-10,2025-05-30,Dark Web Monitoring,Acknowledged
800000000894,566824c3-76f6-4a9d-ac98-f719e000670e,CUST-000636,2024-06-21,2025-01-29,Credit Inquiry,Acknowledged
800000000895,76c3a113-307d-4307-9fef-4594f94863e8,CUST-000546,2024-03-29,2025-06-12,Dark Web Monitoring,Pending
800000000896,223420f6-7bc0-426f-9a22-493f8ec5bfca,CUST-000878,2024-01-14,2024-09-11,Dark Web Monitoring,Pending
800000000897,99ad9adb-1fde-4cdf-8f0d-7c8d5021ac8e,CUST-000685,2024-12-23,2025-03-21,Dark Web Monitoring,Resolved
800000000898,bd02cdd8-1388-4514-9fdd-295bedd9bae1,CUST-000564,2024-07-03,2024-08-28,Credit Inquiry,Acknowledged
800000000899,078b88c9-912d-46fa-a180-c8b296a35a31,CUST-000719,2024-08-17,2025-06-18,Dark Web Monitoring,Acknowledged
800000000900,d63fdcf2-1c3d-4cd8-abd6-071267f285b3,CUST-000980,2024-11-23,2025-04-30,Data Breach,Pending
800000000901,e5a55c5b-15a3-4885-a764-8c2b6f66aa6b,CUST-000185,2024-03-26,2024-12-21,Social Media Account Takeover,Pending
800000000902,437fcff7-3b4d-42e2-bef5-ded13c8b808d,CUST-000004,2024-08-05,2025-03-18,Credit Inquiry,Resolved
800000000903,5f0bbd2a-5a40-4ca8-8617-ef892774c367,CUST-000531,2024-10-22,2025-06-19,Credit Inquiry,Pending
800000000904,df05d63b-89b9-45fd-9562-18cf71e9136e,CUST-000289,2024-06-17,2025-06-25,Dark Web Monitoring,Acknowledged
800000000905,e5ef250a-6b3a-474f-92d5-17d8bfdaaaaf,CUST-000856,2024-12-30,2025-03-19,Dark Web Monitoring,Resolved
800000000906,d34187c7-cbb3-4e21-93fd-2fe97e8a2314,CUST-000340,2024-05-06,2024-07-10,Dark Web Monitoring,Pending
800000000907,62ce5ee3-924d-4678-9994-0f0f7997fe74,CUST-000244,2024-04-27,2025-07-11,Dark Web Monitoring,Acknowledged
800000000908,c7f75804-e725-429d-8667-d21e58e34f65,CUST-000531,2024-10-22,2025-06-01,Dark Web Monitoring,Pending
800000000909,b8c13cce-eec2-4cdc-b1ed-a16d4e3f593b,CUST-000597,2024-12-23,2025-02-15,Data Breach,Resolved
800000000910,15afaa0a-095f-4fa2-a32b-a5088deb3e52,CUST-000719,2024-08-17,2025-03-21,Data Breach,Pending
800000000911,9dda55fb-557b-467b-aa4d-6eb98c0be3ed,CUST-000230,2024-09-07,2025-05-03,Dark Web Monitoring,Resolved
800000000912,8d36e5ff-92f2-43e2-b40f-99cb1e3f4cf8,CUST-000548,2024-09-26,2025-06-16,Data Breach,Acknowledged
800000000913,927292a0-ea51-4622-9057-707a1cf1ea38,CUST-000349,2024-12-03,2025-01-25,Dark Web Monitoring,Resolved
800000000914,b5ea47f1-eb5a-4461-ba88-8a620c0e272b,CUST-000273,2024-09-07,2024-12-03,Dark Web Monitoring,Resolved
800000000915,f575e91c-1faa-4896-b883-3349bf1b3b44,CUST-000731,2024-05-17,2025-06-04,Dark Web Monitoring,Pending
800000000916,b5fbc70c-7df6-4589-9de2-8cd646e00879,CUST-000918,2024-04-20,2024-10-10,Dark Web Monitoring,Acknowledged
800000000917,d1388926-430a-4659-8251-92fdad3ffea5,CUST-000105,2024-04-24,2025-01-30,Credit Inquiry,Resolved
800000000918,7107e48a-6e4a-4a2c-8585-f1e30d80f34c,CUST-000328,2024-11-06,2025-03-01,Dark Web Monitoring,Pending
800000000919,6fddfb04-92d5-4345-b676-2cfc11c26d69,CUST-000595,2024-04-19,2024-12-19,Social Media Account Takeover,Resolved
800000000920,812b8f3a-19ae-4d29-8fa3-3c2df002e255,CUST-000607,2024-10-23,2025-05-23,Credit Inquiry,Acknowledged
800000000921,e0bcbea6-6ff9-4400-bdc5-8c5819cd7835,CUST-000539,2024-10-29,2025-05-18,Data Breach,Resolved
800000000922,6745d761-7e33-4721-985a-0ab93e5c1d3d,CUST-000250,2024-05-06,2024-06-27,Dark Web Monitoring,Acknowledged
800000000923,683e6930-8878-4355-85f2-d723bcea5a69,CUST-000216,2024-09-18,2025-04-12,Dark Web Monitoring,Acknowledged
800000000924,37198cf7-da3b-4762-9bc8-1c263a6858fb,CUST-000928,2024-06-18,2025-06-03,Dark Web Monitoring,Acknowledged
800000000925,0e4568e1-817a-495a-83f1-25e0fd6dce3a,CUST-000388,2024-11-13,2025-06-05,Data Breach,Acknowledged
800000000926,b06d6c25-48d6-4426-bdfe-071e29c6427c,CUST-000812,2024-10-18,2025-06-23,Social Media Account Takeover,Resolved
800000000927,fd597034-ccb1-4dc6-82c6-f06805e3dc80,CUST-000701,2024-01-22,2025-01-13,Dark Web Monitoring,Resolved
800000000928,df350327-b681-461f-8bc5-ed8d3bc6aeb0,CUST-000661,2024-08-09,2025-04-27,Data Breach,Pending
800000000929,0bf77b96-e2a7-4f05-bbd2-5ff4ca381469,CUST-000491,2024-01-19,2024-08-31,Dark Web Monitoring,Acknowledged
800000000930,1dd50fcb-59ec-4bd0-9902-b3dfccadcd6e,CUST-000871,2024-07-16,2024-09-18,Data Breach,Acknowledged
800000000931,1ed5cc15-bed2-4c8b-b346-fc3b007d264f,CUST-000850,2024-01-02,2024-12-31,Dark Web Monitoring,Pending
800000000932,643e0512-f9b5-4bbd-82bc-6dbc3d0cf164,CUST-000055,2024-06-08,2024-11-25,Dark Web Monitoring,Acknowledged
800000000933,a3e3cb5c-8f74-4e7a-9efe-fcaea78442d2,CUST-000349,2024-12-03,2025-04-24,Dark Web Monitoring,Resolved
800000000934,d94799ab-11f4-449a-ae53-a911d4c857f1,CUST-000326,2024-03-27,2024-05-14,Data Breach,Pending
800000000935,e6aa01af-dab6-479e-9076-3ebcb41ab88e,CUST-000767,2024-01-27,2024-03-13,Dark Web Monitoring,Pending
800000000936,2d034ab3-fa4c-4758-9546-50568c3ebde0,CUST-000008,2024-12-08,2025-03-14,Dark Web Monitoring,Acknowledged
800000000937,fd83616a-feb8-429d-b5f3-f9884fd32382,CUST-000445,2024-06-07,2024-07-19,Social Media Account Takeover,Resolved
800000000938,582da43a-02b7-4221-9d99-0ef4c742a302,CUST-000654,2024-09-15,2024-10-16,Dark Web Monitoring,Resolved
800000000939,09220056-1102-4df0-97fb-6ccd7006e15b,CUST-000216,2024-09-18,2025-05-31,Dark Web Monitoring,Acknowledged
800000000940,0c064592-06c5-4b2f-a608-1393a41ec806,CUST-000476,2024-07-17,2025-02-28,Data Breach,Resolved
800000000941,ddc5b1ab-4b1d-4c00-8038-84e9c3811f03,CUST-000985,2024-03-07,2024-10-24,Credit Inquiry,Pending
800000000942,4a325707-3cef-472e-b99b-339821889049,CUST-000450,2024-02-20,2024-08-06,Dark Web Monitoring,Acknowledged
800000000943,37645b99-2bb2-46fe-9444-9340c8603a57,CUST-000384,2024-03-06,2025-06-21,Data Breach,Acknowledged
800000000944,e80f20f6-3c6e-4d6a-9934-80aaaf636597,CUST-000450,2024-02-20,2024-08-04,Data Breach,Resolved
800000000945,84887e96-65e5-4e9e-8a87-8f9055d07c9e,CUST-000129,2024-07-27,2025-01-29,Dark Web Monitoring,Acknowledged
800000000946,7078f8c1-6257-40ba-9f07-97fa2b3afd7a,CUST-000383,2024-12-27,2025-06-27,Credit Inquiry,Pending
800000000947,88ce4292-f852-4fb0-88e9-eb57160d2788,CUST-000178,2024-12-26,2025-04-13,Dark Web Monitoring,Acknowledged
800000000948,1427a29d-ebe7-461f-9428-d2341cdcf51b,CUST-000839,2024-10-25,2025-02-10,Dark Web Monitoring,Acknowledged
800000000949,71928ba8-5154-4562-b754-6356c734f3f0,CUST-000049,2024-03-29,2025-06-25,Dark Web Monitoring,Pending
800000000950,4263fd47-b455-44ca-85ba-249d1f7cc3f7,CUST-000360,2024-06-19,2025-03-09,Dark Web Monitoring,Acknowledged
800000000951,eb1a8b78-e9ec-493c-9800-43d3d5f236c9,CUST-000324,2024-08-24,2024-12-08,Dark Web Monitoring,Acknowledged
800000000952,10761398-8bad-401a-86ad-3d5adec13e6a,CUST-000181,2024-02-16,2024-10-23,Credit Inquiry,Resolved
800000000953,e8e3dbca-805c-45e4-a18c-4b9c70459edc,CUST-000990,2024-12-26,2025-05-18,Dark Web Monitoring,Pending
800000000954,0720ac0a-4f6c-4354-b0d6-81c9c00fc4aa,CUST-000922,2024-01-29,2025-07-09,Dark Web Monitoring,Resolved
800000000955,9233cdb6-598c-4f48-a82c-d768764985a2,CUST-000174,2024-11-24,2025-07-03,Dark Web Monitoring,Acknowledged
800000000956,9a989c55-2c5b-4d09-9782-a3f478221dfa,CUST-000062,2024-05-12,2024-06-17,Credit Inquiry,Acknowledged
800000000957,2090b1ce-47ff-4c67-b513-e3782ec44097,CUST-000409,2024-05-03,2024-06-18,Data Breach,Resolved
800000000958,32209020-c223-4bf8-9914-6f2050602773,CUST-000508,2024-11-26,2025-01-31,Credit Inquiry,Pending
800000000959,8a479023-db5b-41b4-b769-4969add89c32,CUST-000862,2024-02-01,2025-01-20,Dark Web Monitoring,Acknowledged
800000000960,fe9cfff0-b697-4a49-85e2-4b60652a99b1,CUST-000493,2024-03-10,2025-01-12,Credit Inquiry,Pending
800000000961,e841e591-9052-4c35-bc8c-cc46c258ed03,CUST-000742,2024-10-04,2025-01-16,Data Breach,Pending
800000000962,5742b39b-0515-4542-bf37-3897d8736652,CUST-000490,2024-01-12,2024-09-05,Dark Web Monitoring,Acknowledged
800000000963,e42f96df-8822-4929-9ba1-1ae835f24162,CUST-000331,2024-08-28,2025-02-01,Dark Web Monitoring,Resolved
800000000964,9b070e06-bc5b-4cd4-a28d-07e3c9576e8e,CUST-000900,2024-08-16,2024-10-23,Dark Web Monitoring,Acknowledged
800000000965,6d2c8ba7-ed9f-4a30-aa13-007f614041aa,CUST-000611,2024-05-18,2025-06-01,Data Breach,Acknowledged
800000000966,28663e96-87c8-4a7c-afdc-2c5e8cbc5051,CUST-000807,2024-12-01,2024-12-17,Dark Web Monitoring,Resolved
800000000967,9e4d24c4-0c3c-48c8-af39-f7b8e44fd8eb,CUST-000276,2024-12-20,2025-06-24,Dark Web Monitoring,Resolved
800000000968,c3b180a9-5362-482c-b51d-eaf17771b7d5,CUST-000815,2024-12-30,2025-02-21,Dark Web Monitoring,Pending
800000000969,bb262c67-f869-4345-870d-1d364fb170f4,CUST-000972,2024-06-10,2025-05-03,Data Breach,Acknowledged
800000000970,c9703e49-9c69-444b-9dad-f34e3c6ed38b,CUST-000045,2024-06-19,2024-09-19,Dark Web Monitoring,Resolved
800000000971,873109eb-bc3b-4b79-b3bd-7c90d44d9180,CUST-000819,2024-01-13,2024-03-30,Dark Web Monitoring,Resolved
800000000972,8f026a75-9799-446d-b8f7-e12f51c03191,CUST-000613,2024-06-02,2024-07-15,Dark Web Monitoring,Pending
800000000973,4b5a2652-d95b-4261-9147-d1dcc2117d18,CUST-000324,2024-08-24,2025-04-18,Social Media Account Takeover,Resolved
800000000974,abf854c6-a899-4156-9174-c5e61ccbea49,CUST-000200,2024-03-26,2024-12-12,Data Breach,Acknowledged
800000000975,61450fc4-3e18-4f43-8498-511b0a1f2e8d,CUST-000862,2024-02-01,2025-01-12,Dark Web Monitoring,Pending
800000000976,ee39fcc3-be2e-469f-8cc0-7aabe3fde99e,CUST-000383,2024-12-27,2025-06-26,Dark Web Monitoring,Acknowledged
800000000977,a4d0d31a-a8e4-469d-a573-057512ba414f,CUST-000101,2024-08-29,2025-07-01,Dark Web Monitoring,Pending
800000000978,d142220b-87b7-426e-9b5d-ce99e73da627,CUST-000772,2024-10-24,2024-10-31,Social Media Account Takeover,Pending
800000000979,16c60c63-a9c7-4bc5-a38f-a07b816e092f,CUST-000573,2024-07-03,2024-07-26,Dark Web Monitoring,Acknowledged
800000000980,6d433125-0d83-439d-9c71-990c8fba5130,CUST-000548,2024-09-26,2025-03-04,Dark Web Monitoring,Acknowledged
800000000981,ecc0f079-e169-46df-8225-049361fbe268,CUST-000149,2024-05-22,2025-04-21,Dark Web Monitoring,Resolved
800000000982,0ae0e9e4-80a5-48d9-ad1b-a3ade193ad4d,CUST-000576,2024-11-29,2025-05-25,Dark Web Monitoring,Pending
800000000983,cf62a27c-d518-4e74-86c0-250d46e98970,CUST-000230,2024-09-07,2024-10-14,Dark Web Monitoring,Acknowledged
800000000984,d016c21b-79c4-4354-a7b4-3f3fff5cbb5b,CUST-000842,2024-04-12,2024-06-21,Dark Web Monitoring,Acknowledged
800000000985,c265a5cf-1807-4b81-ab74-8eb8078c9113,CUST-000369,2024-05-31,2024-09-12,Social Media Account Takeover,Acknowledged
800000000986,714027df-4939-4e5d-bcad-66ed70570bca,CUST-000918,2024-04-20,2024-07-28,Dark Web Monitoring,Resolved
800000000987,489094dc-8806-4362-ae8d-d75ab29b66ed,CUST-000877,2024-08-08,2024-12-16,Dark Web Monitoring,Pending
800000000988,6cc2656f-20ad-4ae1-b741-081080ad52a0,CUST-000654,2024-09-15,2025-01-17,Dark Web Monitoring,Resolved
800000000989,20d88a9c-6e77-4880-bee3-abd67f8f6a2b,CUST-000306,2024-08-17,2025-05-05,Credit Inquiry,Resolved
800000000990,b2973b04-2f58-453d-a7b0-76e921193d98,CUST-000522,2024-04-14,2024-10-29,Dark Web Monitoring,Resolved
800000000991,6f09aeea-34c2-42c1-865e-19d903b6b3a0,CUST-000939,2024-10-13,2025-05-20,Dark Web Monitoring,Resolved
800000000992,ae8e44d3-43e6-4393-863b-45b3ebea11db,CUST-000476,2024-07-17,2024-09-06,Credit Inquiry,Resolved
800000000993,1d79ab06-4709-49e0-8d3f-f2a62d320295,CUST-000174,2024-11-24,2025-01-05,Dark Web Monitoring,Resolved
800000000994,405f6b41-fe24-474b-8feb-8b02b4e92305,CUST-000450,2024-02-20,2024-05-26,Dark Web Monitoring,Resolved
800000000995,68823c77-55f4-443f-9faf-fd406ad9b30c,CUST-000174,2024-11-24,2025-04-10,Data Breach,Acknowledged
800000000996,c12aac65-eaeb-4e24-96c4-54d4e14d2a68,CUST-000915,2024-01-29,2025-01-15,Dark Web Monitoring,Resolved
800000000997,9a32c86a-60c6-4fbe-9b98-0789b7af2e30,CUST-000391,2024-01-26,2024-05-28,Dark Web Monitoring,Pending
800000000998,ca122b16-1626-4d9f-9fba-325d927ec8fc,CUST-000547,2024-03-06,2025-05-15,Dark Web Monitoring,Acknowledged
800000000999,8b638839-968b-4a4e-8421-3c031a74fb2a,CUST-000539,2024-10-29,2025-04-04,Dark Web Monitoring,Resolved
800000001000,c6e7999b-97c1-41a4-9caf-9014102c5dbc,CUST-000622,2024-10-25,2025-04-30,Dark Web Monitoring,Pending
